kana,unicode,svgFile,pngFile,strokeCount
筥,0x7b65,07b65.svg,07b65.png,13
筧,0x7b67,07b67.svg,07b67.png,13
筬,0x7b6c,07b6c.svg,07b6c.png,12
筮,0x7b6e,07b6e.svg,07b6e.png,13
筰,0x7b70,07b70.svg,07b70.png,13
筱,0x7b71,07b71.svg,07b71.png,13
筴,0x7b74,07b74.svg,07b74.png,13
筵,0x7b75,07b75.svg,07b75.png,13
筺,0x7b7a,07b7a.svg,07b7a.png,13
箆,0x7b86,07b86.svg,07b86.png,14
箇,0x7b87,07b87.svg,07b87.png,14
箋,0x7b8b,07b8b.svg,07b8b.png,14
箍,0x7b8d,07b8d.svg,07b8d.png,14
箏,0x7b8f,07b8f.svg,07b8f.png,14
箒,0x7b92,07b92.svg,07b92.png,14
箔,0x7b94,07b94.svg,07b94.png,14
箕,0x7b95,07b95.svg,07b95.png,14
算,0x7b97,07b97.svg,07b97.png,14
箘,0x7b98,07b98.svg,07b98.png,14
箙,0x7b99,07b99.svg,07b99.png,14
箚,0x7b9a,07b9a.svg,07b9a.png,14
箜,0x7b9c,07b9c.svg,07b9c.png,14
箝,0x7b9d,07b9d.svg,07b9d.png,14
箟,0x7b9f,07b9f.svg,07b9f.png,14
管,0x7ba1,07ba1.svg,07ba1.png,14
箪,0x7baa,07baa.svg,07baa.png,15
箭,0x7bad,07bad.svg,07bad.png,15
箱,0x7bb1,07bb1.svg,07bb1.png,15
箴,0x7bb4,07bb4.svg,07bb4.png,15
箸,0x7bb8,07bb8.svg,07bb8.png,15
節,0x7bc0,07bc0.svg,07bc0.png,13
篁,0x7bc1,07bc1.svg,07bc1.png,15
範,0x7bc4,07bc4.svg,07bc4.png,15
篆,0x7bc6,07bc6.svg,07bc6.png,15
篇,0x7bc7,07bc7.svg,07bc7.png,15
築,0x7bc9,07bc9.svg,07bc9.png,16
篋,0x7bcb,07bcb.svg,07bcb.png,15
篌,0x7bcc,07bcc.svg,07bcc.png,15
篏,0x7bcf,07bcf.svg,07bcf.png,15
篝,0x7bdd,07bdd.svg,07bdd.png,16
篠,0x7be0,07be0.svg,07be0.png,17
篤,0x7be4,07be4.svg,07be4.png,16
篥,0x7be5,07be5.svg,07be5.png,16
篦,0x7be6,07be6.svg,07be6.png,16
篩,0x7be9,07be9.svg,07be9.png,16
篭,0x7bed,07bed.svg,07bed.png,16
篳,0x7bf3,07bf3.svg,07bf3.png,17
篶,0x7bf6,07bf6.svg,07bf6.png,17
篷,0x7bf7,07bf7.svg,07bf7.png,17
簀,0x7c00,07c00.svg,07c00.png,17
簇,0x7c07,07c07.svg,07c07.png,17
簍,0x7c0d,07c0d.svg,07c0d.png,17
簑,0x7c11,07c11.svg,07c11.png,16
簒,0x7c12,07c12.svg,07c12.png,17
簓,0x7c13,07c13.svg,07c13.png,17
簔,0x7c14,07c14.svg,07c14.png,17
簗,0x7c17,07c17.svg,07c17.png,17
簞,0x7c1e,07c1e.svg,07c1e.png,18
簟,0x7c1f,07c1f.svg,07c1f.png,18
簡,0x7c21,07c21.svg,07c21.png,18
簣,0x7c23,07c23.svg,07c23.png,18
簧,0x7c27,07c27.svg,07c27.png,18
簪,0x7c2a,07c2a.svg,07c2a.png,20
簫,0x7c2b,07c2b.svg,07c2b.png,19
簷,0x7c37,07c37.svg,07c37.png,19
簸,0x7c38,07c38.svg,07c38.png,19
簽,0x7c3d,07c3d.svg,07c3d.png,19
簾,0x7c3e,07c3e.svg,07c3e.png,19
簿,0x7c3f,07c3f.svg,07c3f.png,19
籀,0x7c40,07c40.svg,07c40.png,19
籃,0x7c43,07c43.svg,07c43.png,21
籌,0x7c4c,07c4c.svg,07c4c.png,20
籍,0x7c4d,07c4d.svg,07c4d.png,20
籏,0x7c4f,07c4f.svg,07c4f.png,20
籐,0x7c50,07c50.svg,07c50.png,21
籔,0x7c54,07c54.svg,07c54.png,21
籖,0x7c56,07c56.svg,07c56.png,21
籘,0x7c58,07c58.svg,07c58.png,22
籟,0x7c5f,07c5f.svg,07c5f.png,22
籠,0x7c60,07c60.svg,07c60.png,22
籤,0x7c64,07c64.svg,07c64.png,23
籥,0x7c65,07c65.svg,07c65.png,23
籬,0x7c6c,07c6c.svg,07c6c.png,25
米,0x7c73,07c73.svg,07c73.png,6
籵,0x7c75,07c75.svg,07c75.png,8
籾,0x7c7e,07c7e.svg,07c7e.png,9
粁,0x7c81,07c81.svg,07c81.png,9
粂,0x7c82,07c82.svg,07c82.png,9
粃,0x7c83,07c83.svg,07c83.png,10
粉,0x7c89,07c89.svg,07c89.png,10
粋,0x7c8b,07c8b.svg,07c8b.png,10
粍,0x7c8d,07c8d.svg,07c8d.png,10
粐,0x7c90,07c90.svg,07c90.png,10
粒,0x7c92,07c92.svg,07c92.png,11
粕,0x7c95,07c95.svg,07c95.png,11
粗,0x7c97,07c97.svg,07c97.png,11
粘,0x7c98,07c98.svg,07c98.png,11
粛,0x7c9b,07c9b.svg,07c9b.png,11
粟,0x7c9f,07c9f.svg,07c9f.png,12
粡,0x7ca1,07ca1.svg,07ca1.png,12
粢,0x7ca2,07ca2.svg,07ca2.png,12
粤,0x7ca4,07ca4.svg,07ca4.png,12
粥,0x7ca5,07ca5.svg,07ca5.png,12
粧,0x7ca7,07ca7.svg,07ca7.png,12
粨,0x7ca8,07ca8.svg,07ca8.png,12
粫,0x7cab,07cab.svg,07cab.png,12
粭,0x7cad,07cad.svg,07cad.png,12
粮,0x7cae,07cae.svg,07cae.png,13
粱,0x7cb1,07cb1.svg,07cb1.png,13
粲,0x7cb2,07cb2.svg,07cb2.png,13
粳,0x7cb3,07cb3.svg,07cb3.png,13
粹,0x7cb9,07cb9.svg,07cb9.png,14
粽,0x7cbd,07cbd.svg,07cbd.png,14
精,0x7cbe,07cbe.svg,07cbe.png,14
糀,0x7cc0,07cc0.svg,07cc0.png,13
糂,0x7cc2,07cc2.svg,07cc2.png,15
糅,0x7cc5,07cc5.svg,07cc5.png,15
糊,0x7cca,07cca.svg,07cca.png,15
糎,0x7cce,07cce.svg,07cce.png,15
糒,0x7cd2,07cd2.svg,07cd2.png,16
糖,0x7cd6,07cd6.svg,07cd6.png,16
糘,0x7cd8,07cd8.svg,07cd8.png,16
糜,0x7cdc,07cdc.svg,07cdc.png,17
糞,0x7cde,07cde.svg,07cde.png,17
糟,0x7cdf,07cdf.svg,07cdf.png,17
糠,0x7ce0,07ce0.svg,07ce0.png,17
糢,0x7ce2,07ce2.svg,07ce2.png,16
糧,0x7ce7,07ce7.svg,07ce7.png,18
糯,0x7cef,07cef.svg,07cef.png,20
糲,0x7cf2,07cf2.svg,07cf2.png,20
糴,0x7cf4,07cf4.svg,07cf4.png,22
糶,0x7cf6,07cf6.svg,07cf6.png,25
糸,0x7cf8,07cf8.svg,07cf8.png,6
糺,0x7cfa,07cfa.svg,07cfa.png,7
系,0x7cfb,07cfb.svg,07cfb.png,7
糾,0x7cfe,07cfe.svg,07cfe.png,9
紀,0x7d00,07d00.svg,07d00.png,9
紂,0x7d02,07d02.svg,07d02.png,9
約,0x7d04,07d04.svg,07d04.png,9
紅,0x7d05,07d05.svg,07d05.png,9
紆,0x7d06,07d06.svg,07d06.png,9
紊,0x7d0a,07d0a.svg,07d0a.png,10
紋,0x7d0b,07d0b.svg,07d0b.png,10
納,0x7d0d,07d0d.svg,07d0d.png,10
紐,0x7d10,07d10.svg,07d10.png,10
純,0x7d14,07d14.svg,07d14.png,10
紕,0x7d15,07d15.svg,07d15.png,10
紗,0x7d17,07d17.svg,07d17.png,10
紘,0x7d18,07d18.svg,07d18.png,10
紙,0x7d19,07d19.svg,07d19.png,10
級,0x7d1a,07d1a.svg,07d1a.png,9
紛,0x7d1b,07d1b.svg,07d1b.png,10
紜,0x7d1c,07d1c.svg,07d1c.png,10
素,0x7d20,07d20.svg,07d20.png,10
紡,0x7d21,07d21.svg,07d21.png,10
索,0x7d22,07d22.svg,07d22.png,10
紫,0x7d2b,07d2b.svg,07d2b.png,12
紬,0x7d2c,07d2c.svg,07d2c.png,11
紮,0x7d2e,07d2e.svg,07d2e.png,11
累,0x7d2f,07d2f.svg,07d2f.png,11
細,0x7d30,07d30.svg,07d30.png,11
紲,0x7d32,07d32.svg,07d32.png,11
紳,0x7d33,07d33.svg,07d33.png,11
紵,0x7d35,07d35.svg,07d35.png,11
紹,0x7d39,07d39.svg,07d39.png,11
紺,0x7d3a,07d3a.svg,07d3a.png,11
紿,0x7d3f,07d3f.svg,07d3f.png,11
終,0x7d42,07d42.svg,07d42.png,11
絃,0x7d43,07d43.svg,07d43.png,11
組,0x7d44,07d44.svg,07d44.png,11
絅,0x7d45,07d45.svg,07d45.png,11
絆,0x7d46,07d46.svg,07d46.png,11
絋,0x7d4b,07d4b.svg,07d4b.png,11
経,0x7d4c,07d4c.svg,07d4c.png,11
絎,0x7d4e,07d4e.svg,07d4e.png,12
絏,0x7d4f,07d4f.svg,07d4f.png,12
結,0x7d50,07d50.svg,07d50.png,12
絖,0x7d56,07d56.svg,07d56.png,12
絛,0x7d5b,07d5b.svg,07d5b.png,13
絞,0x7d5e,07d5e.svg,07d5e.png,12
絡,0x7d61,07d61.svg,07d61.png,12
絢,0x7d62,07d62.svg,07d62.png,12
絣,0x7d63,07d63.svg,07d63.png,12
給,0x7d66,07d66.svg,07d66.png,12
絨,0x7d68,07d68.svg,07d68.png,12
絮,0x7d6e,07d6e.svg,07d6e.png,12
統,0x7d71,07d71.svg,07d71.png,12
絲,0x7d72,07d72.svg,07d72.png,12
絳,0x7d73,07d73.svg,07d73.png,12
絵,0x7d75,07d75.svg,07d75.png,12
絶,0x7d76,07d76.svg,07d76.png,12
絹,0x7d79,07d79.svg,07d79.png,13
絽,0x7d7d,07d7d.svg,07d7d.png,13
綉,0x7d89,07d89.svg,07d89.png,13
綏,0x7d8f,07d8f.svg,07d8f.png,13
經,0x7d93,07d93.svg,07d93.png,13
継,0x7d99,07d99.svg,07d99.png,13
続,0x7d9a,07d9a.svg,07d9a.png,13
綛,0x7d9b,07d9b.svg,07d9b.png,13
綜,0x7d9c,07d9c.svg,07d9c.png,14
綟,0x7d9f,07d9f.svg,07d9f.png,13
綢,0x7da2,07da2.svg,07da2.png,14
綣,0x7da3,07da3.svg,07da3.png,14
綫,0x7dab,07dab.svg,07dab.png,14
綬,0x7dac,07dac.svg,07dac.png,14
維,0x7dad,07dad.svg,07dad.png,14
綮,0x7dae,07dae.svg,07dae.png,14
綯,0x7daf,07daf.svg,07daf.png,14
綰,0x7db0,07db0.svg,07db0.png,14
綱,0x7db1,07db1.svg,07db1.png,14
網,0x7db2,07db2.svg,07db2.png,14
綴,0x7db4,07db4.svg,07db4.png,14
綵,0x7db5,07db5.svg,07db5.png,14
綸,0x7db8,07db8.svg,07db8.png,14
綺,0x7dba,07dba.svg,07dba.png,14
綻,0x7dbb,07dbb.svg,07dbb.png,14
綽,0x7dbd,07dbd.svg,07dbd.png,14
綾,0x7dbe,07dbe.svg,07dbe.png,14
綿,0x7dbf,07dbf.svg,07dbf.png,14
緇,0x7dc7,07dc7.svg,07dc7.png,14
緊,0x7dca,07dca.svg,07dca.png,15
緋,0x7dcb,07dcb.svg,07dcb.png,14
総,0x7dcf,07dcf.svg,07dcf.png,14
緑,0x7dd1,07dd1.svg,07dd1.png,14
緒,0x7dd2,07dd2.svg,07dd2.png,14
緕,0x7dd5,07dd5.svg,07dd5.png,14
緘,0x7dd8,07dd8.svg,07dd8.png,15
線,0x7dda,07dda.svg,07dda.png,15
緜,0x7ddc,07ddc.svg,07ddc.png,15
緝,0x7ddd,07ddd.svg,07ddd.png,15
緞,0x7dde,07dde.svg,07dde.png,15
締,0x7de0,07de0.svg,07de0.png,15
緡,0x7de1,07de1.svg,07de1.png,15
緤,0x7de4,07de4.svg,07de4.png,15
編,0x7de8,07de8.svg,07de8.png,15
緩,0x7de9,07de9.svg,07de9.png,15
緬,0x7dec,07dec.svg,07dec.png,15
緯,0x7def,07def.svg,07def.png,16
緲,0x7df2,07df2.svg,07df2.png,15
練,0x7df4,07df4.svg,07df4.png,14
緻,0x7dfb,07dfb.svg,07dfb.png,16
縁,0x7e01,07e01.svg,07e01.png,15
縄,0x7e04,07e04.svg,07e04.png,15
縅,0x7e05,07e05.svg,07e05.png,15
縉,0x7e09,07e09.svg,07e09.png,16
縊,0x7e0a,07e0a.svg,07e0a.png,16
縋,0x7e0b,07e0b.svg,07e0b.png,16
縒,0x7e12,07e12.svg,07e12.png,16
縛,0x7e1b,07e1b.svg,07e1b.png,16
縞,0x7e1e,07e1e.svg,07e1e.png,16
縟,0x7e1f,07e1f.svg,07e1f.png,16
縡,0x7e21,07e21.svg,07e21.png,16
縢,0x7e22,07e22.svg,07e22.png,16
縣,0x7e23,07e23.svg,07e23.png,16
縦,0x7e26,07e26.svg,07e26.png,16
縫,0x7e2b,07e2b.svg,07e2b.png,16
縮,0x7e2e,07e2e.svg,07e2e.png,17
縱,0x7e31,07e31.svg,07e31.png,17
縲,0x7e32,07e32.svg,07e32.png,17
縵,0x7e35,07e35.svg,07e35.png,17
縷,0x7e37,07e37.svg,07e37.png,17
縹,0x7e39,07e39.svg,07e39.png,17
縺,0x7e3a,07e3a.svg,07e3a.png,17
縻,0x7e3b,07e3b.svg,07e3b.png,17
總,0x7e3d,07e3d.svg,07e3d.png,17
績,0x7e3e,07e3e.svg,07e3e.png,17
繁,0x7e41,07e41.svg,07e41.png,16
繃,0x7e43,07e43.svg,07e43.png,17
繆,0x7e46,07e46.svg,07e46.png,17
繊,0x7e4a,07e4a.svg,07e4a.png,17
繋,0x7e4b,07e4b.svg,07e4b.png,17
繍,0x7e4d,07e4d.svg,07e4d.png,17
織,0x7e54,07e54.svg,07e54.png,18
繕,0x7e55,07e55.svg,07e55.png,18
繖,0x7e56,07e56.svg,07e56.png,18
繙,0x7e59,07e59.svg,07e59.png,18
繚,0x7e5a,07e5a.svg,07e5a.png,18
繝,0x7e5d,07e5d.svg,07e5d.png,18
繞,0x7e5e,07e5e.svg,07e5e.png,18
繡,0x7e61,07e61.svg,07e61.png,19
繦,0x7e66,07e66.svg,07e66.png,18
繧,0x7e67,07e67.svg,07e67.png,18
繩,0x7e69,07e69.svg,07e69.png,19
繪,0x7e6a,07e6a.svg,07e6a.png,19
繫,0x7e6b,07e6b.svg,07e6b.png,19
繭,0x7e6d,07e6d.svg,07e6d.png,18
繰,0x7e70,07e70.svg,07e70.png,19
繹,0x7e79,07e79.svg,07e79.png,19
繻,0x7e7b,07e7b.svg,07e7b.png,20
繼,0x7e7c,07e7c.svg,07e7c.png,20
繽,0x7e7d,07e7d.svg,07e7d.png,20
繿,0x7e7f,07e7f.svg,07e7f.png,21
纂,0x7e82,07e82.svg,07e82.png,20
纃,0x7e83,07e83.svg,07e83.png,20
纈,0x7e88,07e88.svg,07e88.png,21
纉,0x7e89,07e89.svg,07e89.png,21
續,0x7e8c,07e8c.svg,07e8c.png,21
纎,0x7e8e,07e8e.svg,07e8e.png,21
纏,0x7e8f,07e8f.svg,07e8f.png,21
纐,0x7e90,07e90.svg,07e90.png,21
纒,0x7e92,07e92.svg,07e92.png,22
纓,0x7e93,07e93.svg,07e93.png,23
纔,0x7e94,07e94.svg,07e94.png,23
纖,0x7e96,07e96.svg,07e96.png,23
纛,0x7e9b,07e9b.svg,07e9b.png,24
纜,0x7e9c,07e9c.svg,07e9c.png,28
缶,0x7f36,07f36.svg,07f36.png,6
缸,0x7f38,07f38.svg,07f38.png,9
缺,0x7f3a,07f3a.svg,07f3a.png,10
罅,0x7f45,07f45.svg,07f45.png,17
罌,0x7f4c,07f4c.svg,07f4c.png,20
罍,0x7f4d,07f4d.svg,07f4d.png,21
罎,0x7f4e,07f4e.svg,07f4e.png,22
罐,0x7f50,07f50.svg,07f50.png,23
网,0x7f51,07f51.svg,07f51.png,6
罒,0x7f52,07f52.svg,07f52.png,5
罔,0x7f54,07f54.svg,07f54.png,8
罕,0x7f55,07f55.svg,07f55.png,7
罘,0x7f58,07f58.svg,07f58.png,9
罟,0x7f5f,07f5f.svg,07f5f.png,10
罠,0x7f60,07f60.svg,07f60.png,10
罧,0x7f67,07f67.svg,07f67.png,13
罨,0x7f68,07f68.svg,07f68.png,13
罩,0x7f69,07f69.svg,07f69.png,13
罪,0x7f6a,07f6a.svg,07f6a.png,13
罫,0x7f6b,07f6b.svg,07f6b.png,13
置,0x7f6e,07f6e.svg,07f6e.png,13
罰,0x7f70,07f70.svg,07f70.png,14
署,0x7f72,07f72.svg,07f72.png,13
罵,0x7f75,07f75.svg,07f75.png,15
罷,0x7f77,07f77.svg,07f77.png,15
罸,0x7f78,07f78.svg,07f78.png,15
罹,0x7f79,07f79.svg,07f79.png,16
羂,0x7f82,07f82.svg,07f82.png,18
羃,0x7f83,07f83.svg,07f83.png,18
羅,0x7f85,07f85.svg,07f85.png,19
羆,0x7f86,07f86.svg,07f86.png,19
羇,0x7f87,07f87.svg,07f87.png,22
羈,0x7f88,07f88.svg,07f88.png,24
羊,0x7f8a,07f8a.svg,07f8a.png,6
羌,0x7f8c,07f8c.svg,07f8c.png,8
美,0x7f8e,07f8e.svg,07f8e.png,9
羔,0x7f94,07f94.svg,07f94.png,10
羚,0x7f9a,07f9a.svg,07f9a.png,11
羝,0x7f9d,07f9d.svg,07f9d.png,11
羞,0x7f9e,07f9e.svg,07f9e.png,11
羣,0x7fa3,07fa3.svg,07fa3.png,13
群,0x7fa4,07fa4.svg,07fa4.png,13
羨,0x7fa8,07fa8.svg,07fa8.png,13
義,0x7fa9,07fa9.svg,07fa9.png,13
羮,0x7fae,07fae.svg,07fae.png,15
羯,0x7faf,07faf.svg,07faf.png,15
羲,0x7fb2,07fb2.svg,07fb2.png,16
羶,0x7fb6,07fb6.svg,07fb6.png,19
羸,0x7fb8,07fb8.svg,07fb8.png,19
羹,0x7fb9,07fb9.svg,07fb9.png,19
羽,0x7fbd,07fbd.svg,07fbd.png,6
翁,0x7fc1,07fc1.svg,07fc1.png,10
翅,0x7fc5,07fc5.svg,07fc5.png,10
翆,0x7fc6,07fc6.svg,07fc6.png,10
翊,0x7fca,07fca.svg,07fca.png,11
翌,0x7fcc,07fcc.svg,07fcc.png,11
習,0x7fd2,07fd2.svg,07fd2.png,11
翔,0x7fd4,07fd4.svg,07fd4.png,12
翕,0x7fd5,07fd5.svg,07fd5.png,12
翠,0x7fe0,07fe0.svg,07fe0.png,14
翡,0x7fe1,07fe1.svg,07fe1.png,14
翦,0x7fe6,07fe6.svg,07fe6.png,15
翩,0x7fe9,07fe9.svg,07fe9.png,15
翫,0x7feb,07feb.svg,07feb.png,15
翰,0x7ff0,07ff0.svg,07ff0.png,16
翳,0x7ff3,07ff3.svg,07ff3.png,17
翹,0x7ff9,07ff9.svg,07ff9.png,18
翻,0x7ffb,07ffb.svg,07ffb.png,18
翼,0x7ffc,07ffc.svg,07ffc.png,17
耀,0x8000,08000.svg,08000.png,20
老,0x8001,08001.svg,08001.png,6
耂,0x8002,08002.svg,08002.png,4
考,0x8003,08003.svg,08003.png,6
耄,0x8004,08004.svg,08004.png,10
者,0x8005,08005.svg,08005.png,8
耆,0x8006,08006.svg,08006.png,10
耋,0x800b,0800b.svg,0800b.png,12
而,0x800c,0800c.svg,0800c.png,6
耐,0x8010,08010.svg,08010.png,9
耒,0x8012,08012.svg,08012.png,6
耕,0x8015,08015.svg,08015.png,10
耗,0x8017,08017.svg,08017.png,10
耘,0x8018,08018.svg,08018.png,10
耙,0x8019,08019.svg,08019.png,10
耜,0x801c,0801c.svg,0801c.png,11
耡,0x8021,08021.svg,08021.png,13
耨,0x8028,08028.svg,08028.png,16
耳,0x8033,08033.svg,08033.png,6
耶,0x8036,08036.svg,08036.png,9
耻,0x803b,0803b.svg,0803b.png,10
耽,0x803d,0803d.svg,0803d.png,10
耿,0x803f,0803f.svg,0803f.png,10
聆,0x8046,08046.svg,08046.png,11
聊,0x804a,0804a.svg,0804a.png,11
聒,0x8052,08052.svg,08052.png,12
聖,0x8056,08056.svg,08056.png,13
聘,0x8058,08058.svg,08058.png,13
聚,0x805a,0805a.svg,0805a.png,14
聞,0x805e,0805e.svg,0805e.png,14
聟,0x805f,0805f.svg,0805f.png,14
聡,0x8061,08061.svg,08061.png,14
聢,0x8062,08062.svg,08062.png,14
聨,0x8068,08068.svg,08068.png,15
聯,0x806f,0806f.svg,0806f.png,17
聰,0x8070,08070.svg,08070.png,17
聲,0x8072,08072.svg,08072.png,17
聳,0x8073,08073.svg,08073.png,17
聴,0x8074,08074.svg,08074.png,17
聶,0x8076,08076.svg,08076.png,18
職,0x8077,08077.svg,08077.png,18
聹,0x8079,08079.svg,08079.png,20
聽,0x807d,0807d.svg,0807d.png,22
聾,0x807e,0807e.svg,0807e.png,22
聿,0x807f,0807f.svg,0807f.png,6
肄,0x8084,08084.svg,08084.png,13
肅,0x8085,08085.svg,08085.png,13
肆,0x8086,08086.svg,08086.png,13
肇,0x8087,08087.svg,08087.png,14
肉,0x8089,08089.svg,08089.png,6
肋,0x808b,0808b.svg,0808b.png,6
肌,0x808c,0808c.svg,0808c.png,6
肓,0x8093,08093.svg,08093.png,7
肖,0x8096,08096.svg,08096.png,7
肘,0x8098,08098.svg,08098.png,7
肚,0x809a,0809a.svg,0809a.png,7
肛,0x809b,0809b.svg,0809b.png,7
肝,0x809d,0809d.svg,0809d.png,7
股,0x80a1,080a1.svg,080a1.png,8
肢,0x80a2,080a2.svg,080a2.png,8
肥,0x80a5,080a5.svg,080a5.png,8
肩,0x80a9,080a9.svg,080a9.png,8
肪,0x80aa,080aa.svg,080aa.png,8
肬,0x80ac,080ac.svg,080ac.png,8
肭,0x80ad,080ad.svg,080ad.png,8
肯,0x80af,080af.svg,080af.png,8
肱,0x80b1,080b1.svg,080b1.png,8
育,0x80b2,080b2.svg,080b2.png,8
肴,0x80b4,080b4.svg,080b4.png,8
肺,0x80ba,080ba.svg,080ba.png,9
胃,0x80c3,080c3.svg,080c3.png,9
胄,0x80c4,080c4.svg,080c4.png,9
胆,0x80c6,080c6.svg,080c6.png,9
背,0x80cc,080cc.svg,080cc.png,9
胎,0x80ce,080ce.svg,080ce.png,9
胖,0x80d6,080d6.svg,080d6.png,9
胙,0x80d9,080d9.svg,080d9.png,9
胚,0x80da,080da.svg,080da.png,9
胛,0x80db,080db.svg,080db.png,9
胝,0x80dd,080dd.svg,080dd.png,9
胞,0x80de,080de.svg,080de.png,9
胡,0x80e1,080e1.svg,080e1.png,9
胤,0x80e4,080e4.svg,080e4.png,9
胥,0x80e5,080e5.svg,080e5.png,9
胯,0x80ef,080ef.svg,080ef.png,10
胱,0x80f1,080f1.svg,080f1.png,10
胴,0x80f4,080f4.svg,080f4.png,10
胸,0x80f8,080f8.svg,080f8.png,10
胼,0x80fc,080fc.svg,080fc.png,10
能,0x80fd,080fd.svg,080fd.png,10
脂,0x8102,08102.svg,08102.png,10
脅,0x8105,08105.svg,08105.png,10
脆,0x8106,08106.svg,08106.png,10
脇,0x8107,08107.svg,08107.png,10
脈,0x8108,08108.svg,08108.png,10
脉,0x8109,08109.svg,08109.png,9
脊,0x810a,0810a.svg,0810a.png,10
脚,0x811a,0811a.svg,0811a.png,11
脛,0x811b,0811b.svg,0811b.png,11
脣,0x8123,08123.svg,08123.png,11
脩,0x8129,08129.svg,08129.png,11
脯,0x812f,0812f.svg,0812f.png,11
脱,0x8131,08131.svg,08131.png,11
脳,0x8133,08133.svg,08133.png,11
脹,0x8139,08139.svg,08139.png,12
脾,0x813e,0813e.svg,0813e.png,12
腆,0x8146,08146.svg,08146.png,12
腋,0x814b,0814b.svg,0814b.png,12
腎,0x814e,0814e.svg,0814e.png,13
腐,0x8150,08150.svg,08150.png,14
腑,0x8151,08151.svg,08151.png,12
腓,0x8153,08153.svg,08153.png,12
腔,0x8154,08154.svg,08154.png,12
腕,0x8155,08155.svg,08155.png,12
腟,0x815f,0815f.svg,0815f.png,13
腥,0x8165,08165.svg,08165.png,13
腦,0x8166,08166.svg,08166.png,13
腫,0x816b,0816b.svg,0816b.png,13
腮,0x816e,0816e.svg,0816e.png,13
腰,0x8170,08170.svg,08170.png,13
腱,0x8171,08171.svg,08171.png,13
腴,0x8174,08174.svg,08174.png,13
腸,0x8178,08178.svg,08178.png,13
腹,0x8179,08179.svg,08179.png,13
腺,0x817a,0817a.svg,0817a.png,13
腿,0x817f,0817f.svg,0817f.png,14
膀,0x8180,08180.svg,08180.png,14
膂,0x8182,08182.svg,08182.png,14
膃,0x8183,08183.svg,08183.png,14
膈,0x8188,08188.svg,08188.png,14
膊,0x818a,0818a.svg,0818a.png,14
膏,0x818f,0818f.svg,0818f.png,14
膓,0x8193,08193.svg,08193.png,15
膕,0x8195,08195.svg,08195.png,15
膚,0x819a,0819a.svg,0819a.png,15
膜,0x819c,0819c.svg,0819c.png,14
膝,0x819d,0819d.svg,0819d.png,15
膠,0x81a0,081a0.svg,081a0.png,15
膣,0x81a3,081a3.svg,081a3.png,15
膤,0x81a4,081a4.svg,081a4.png,15
膨,0x81a8,081a8.svg,081a8.png,16
膩,0x81a9,081a9.svg,081a9.png,16
膰,0x81b0,081b0.svg,081b0.png,16
膳,0x81b3,081b3.svg,081b3.png,16
膵,0x81b5,081b5.svg,081b5.png,15
膸,0x81b8,081b8.svg,081b8.png,17
膺,0x81ba,081ba.svg,081ba.png,17
膽,0x81bd,081bd.svg,081bd.png,17
膾,0x81be,081be.svg,081be.png,17
膿,0x81bf,081bf.svg,081bf.png,17
臀,0x81c0,081c0.svg,081c0.png,17
臂,0x81c2,081c2.svg,081c2.png,17
臆,0x81c6,081c6.svg,081c6.png,17
臈,0x81c8,081c8.svg,081c8.png,16
臉,0x81c9,081c9.svg,081c9.png,17
臍,0x81cd,081cd.svg,081cd.png,18
臑,0x81d1,081d1.svg,081d1.png,18
臓,0x81d3,081d3.svg,081d3.png,19
臘,0x81d8,081d8.svg,081d8.png,19
臙,0x81d9,081d9.svg,081d9.png,20
臚,0x81da,081da.svg,081da.png,20
臟,0x81df,081df.svg,081df.png,22
臠,0x81e0,081e0.svg,081e0.png,25
臣,0x81e3,081e3.svg,081e3.png,7
臥,0x81e5,081e5.svg,081e5.png,9
臧,0x81e7,081e7.svg,081e7.png,15
臨,0x81e8,081e8.svg,081e8.png,18
自,0x81ea,081ea.svg,081ea.png,6
臭,0x81ed,081ed.svg,081ed.png,9
至,0x81f3,081f3.svg,081f3.png,6
致,0x81f4,081f4.svg,081f4.png,10
臺,0x81fa,081fa.svg,081fa.png,14
臻,0x81fb,081fb.svg,081fb.png,16
臼,0x81fc,081fc.svg,081fc.png,6
臾,0x81fe,081fe.svg,081fe.png,9
舁,0x8201,08201.svg,08201.png,9
舂,0x8202,08202.svg,08202.png,11
舅,0x8205,08205.svg,08205.png,13
與,0x8207,08207.svg,08207.png,13
興,0x8208,08208.svg,08208.png,16
舉,0x8209,08209.svg,08209.png,16
舊,0x820a,0820a.svg,0820a.png,17
舌,0x820c,0820c.svg,0820c.png,6
舍,0x820d,0820d.svg,0820d.png,8
舎,0x820e,0820e.svg,0820e.png,8
舐,0x8210,08210.svg,08210.png,10
舒,0x8212,08212.svg,08212.png,12
舖,0x8216,08216.svg,08216.png,15
舗,0x8217,08217.svg,08217.png,15
舘,0x8218,08218.svg,08218.png,16
舛,0x821b,0821b.svg,0821b.png,6
舜,0x821c,0821c.svg,0821c.png,13
舞,0x821e,0821e.svg,0821e.png,15
舟,0x821f,0821f.svg,0821f.png,6
舩,0x8229,08229.svg,08229.png,10
航,0x822a,0822a.svg,0822a.png,10
舫,0x822b,0822b.svg,0822b.png,10
般,0x822c,0822c.svg,0822c.png,10
舮,0x822e,0822e.svg,0822e.png,10
舳,0x8233,08233.svg,08233.png,11
